fecha,año,NDWI
Mar 22, 1985,-0.012
Feb 14, 1995,-0.01
Dec 31, 1995,0.049
Aug 30, 1997,0.008
Jan 29, 2001,-0.008
Jan 11, 2003,0.018
Jan 30, 2004,0.026
Feb 7, 2007,-0.001
Feb 23, 2007,-0.006
Sep 24, 2009,-0.038
Dec 13, 2009,0.027
Dec 29, 2009,0.037
Jan 14, 2010,0.016
Jan 17, 2011,0.028
Mar 27, 2013,0.027
Jan 4, 2015,-0.144
Jan 15, 2016,0.003
Mar 17, 2018,-0.138
Aug 16, 2018,0.008
Sep 17, 2018,0.013
Dec 30, 2018,-0.137
Jan 10, 2020,0.029
Feb 11, 2020,0.017
Sep 22, 2020,0.036
Dec 14, 2021,0.03
